WKT,label,fillColor
"POLYGON((119.644786605 -23.384192764, 119.644672012 -23.384264264, 119.644658386 -23.384278332, 119.644652296 -23.384291919, 119.644648687 -23.384312119, 119.644650694 -23.384349162, 119.644657874 -23.38438733, 119.644667478 -23.384417029, 119.644678123 -23.384439963, 119.644687877 -23.384453498, 119.644713028 -23.384483594, 119.644696432 -23.384501611, 119.644722662 -23.384531354, 119.644739044 -23.384547291, 119.644744957 -23.384553028, 119.644819099 -23.384626417, 119.644732052 -23.384701481, 119.644657811 -23.384628182, 119.644651416 -23.384621718, 119.644603864 -23.384570851, 119.644580685 -23.384581591, 119.644539492 -23.384530504, 119.644513234 -23.384482518, 119.644491164 -23.38441506, 119.644480125 -23.384339202, 119.644482223 -23.384281241, 119.644496689 -23.384228889, 119.64451955 -23.384188977, 119.644555203 -23.384151155, 119.644690877 -23.384063209, 119.644786605 -23.384192764))",lane,green
"POLYGON((119.78346416 -23.30752701, 119.783402653 -23.30755803, 119.783331955 -23.307578138, 119.783198882 -23.307595936, 119.783174391 -23.307440768, 119.783314694 -23.307423752, 119.783328804 -23.307420795, 119.783355698 -23.307410266, 119.783372028 -23.307399923, 119.78346416 -23.30752701))",lane,green
"POLYGON((119.783989259 -23.306961504, 119.783941618 -23.307047995, 119.783894397 -23.30709945, 119.78378514 -23.307186255, 119.783392974 -23.307461953, 119.78329869 -23.307515737, 119.783290832 -23.307519376, 119.783217963 -23.307381969, 119.78322375 -23.307380209, 119.783271324 -23.307354134, 119.783352695 -23.307300698, 119.78368818 -23.307063012, 119.78375595 -23.307010279, 119.783789179 -23.306980836, 119.783805988 -23.306960924, 119.783839842 -23.306895453, 119.783989259 -23.306961504))",lane,green
"POLYGON((119.784429535 -23.308048679, 119.784430457 -23.307948353, 119.784430527 -23.307940768, 119.784430834 -23.307907356, 119.784428938 -23.307879526, 119.784405247 -23.307871477, 119.784401391 -23.30782286, 119.784399169 -23.307819862, 119.784555617 -23.307770014, 119.784560659 -23.307785317, 119.784570519 -23.307861797, 119.784547915 -23.307873806, 119.784549643 -23.3079411, 119.784549568 -23.307949317, 119.784548744 -23.308049553, 119.784429535 -23.308048679))",lane,green
"POLYGON((119.692600217 -23.354130546, 119.692695279 -23.354034685, 119.692704505 -23.354020401, 119.692708653 -23.354005353, 119.692708166 -23.353983946, 119.692702064 -23.353956171, 119.692689741 -23.353924283, 119.692676864 -23.353899434, 119.692661816 -23.353876735, 119.692642829 -23.353856985, 119.692605925 -23.353828691, 119.692616006 -23.353806556, 119.692594054 -23.353790213, 119.692479124 -23.353717398, 119.69246725 -23.353711161, 119.692533713 -23.353619855, 119.692623858 -23.353675853, 119.692631347 -23.353680429, 119.692689662 -23.353720005, 119.692711599 -23.353706185, 119.692750347 -23.353735939, 119.69279512 -23.353780552, 119.69283457 -23.353840475, 119.692864897 -23.353913961, 119.6928776 -23.353978995, 119.692875343 -23.354032981, 119.692861124 -23.354079736, 119.692834408 -23.354124042, 119.692725503 -23.354236408, 119.692600217 -23.354130546))",lane,green
"POLYGON((119.692900707 -23.354369766, 119.692883176 -23.354383171, 119.692858875 -23.354409525, 119.692783512 -23.354532818, 119.692636657 -23.354454054, 119.692643902 -23.354442554, 119.692694519 -23.354362047, 119.692741536 -23.354300927, 119.692793418 -23.354253123, 119.692900707 -23.354369766))",lane,green
"POLYGON((119.693421589 -23.354124731, 119.693409807 -23.354119127, 119.693393691 -23.354116829, 119.69336619 -23.354118954, 119.693314552 -23.354129554, 119.693269935 -23.354142468, 119.693150325 -23.354185209, 119.69298131 -23.354250941, 119.692919046 -23.354279155, 119.692900464 -23.354289841, 119.692894465 -23.354293496, 119.692802923 -23.354165962, 119.69284853 -23.354141135, 119.692992165 -23.354080797, 119.693235522 -23.353992187, 119.693339797 -23.353968558, 119.693404478 -23.353964747, 119.693460432 -23.353973959, 119.693510598 -23.353995768, 119.693421589 -23.354124731))",lane,green
"POLYGON((119.685449599 -23.354547783, 119.685538754 -23.354605128, 119.685545949 -23.354609701, 119.68556471 -23.354622135, 119.685600129 -23.354641748, 119.685619917 -23.354627549, 119.685655342 -23.354646439, 119.685672105 -23.354652806, 119.685677369 -23.354654655, 119.685622547 -23.354798885, 119.685611531 -23.354795093, 119.685536843 -23.354759811, 119.685539406 -23.354736351, 119.685478611 -23.354700458, 119.685470638 -23.354695427, 119.685381483 -23.354638082, 119.685449599 -23.354547783))",lane,green
"POLYGON((119.6851125 -23.355386729, 119.6850985 -23.355388332, 119.685085535 -23.355394368, 119.685077156 -23.355401615, 119.684996121 -23.355482327, 119.684986349 -23.355492091, 119.684854381 -23.355379041, 119.684864348 -23.355369278, 119.684945877 -23.355288028, 119.684990592 -23.355253892, 119.68504165 -23.355231818, 119.68510111 -23.355221372, 119.6851125 -23.355386729))",lane,green
"POLYGON((119.639551113 -23.389321902, 119.639523769 -23.389264335, 119.639507413 -23.389192408, 119.639511674 -23.389101231, 119.639533086 -23.389016785, 119.639584187 -23.388894289, 119.639613279 -23.388846751, 119.63978214 -23.388946734, 119.639763948 -23.388978737, 119.639735324 -23.389081818, 119.639727461 -23.389139281, 119.639729654 -23.389177319, 119.639734782 -23.38921529, 119.639745083 -23.38924364, 119.639551113 -23.389321902))",lane,green
