WKT,label,fillColor
"POLYGON((120.0996850852945283 -23.367421665728031, 120.0996615144882641 -23.367418331709022, 120.0996166226825405 -23.367416538708200, 120.0994901630445737 -23.367415671879619, 120.0992340168962912 -23.367423239049215, 120.0992101530682709 -23.367425593405956, 120.0992015359467616 -23.367272553717921, 120.0993946968272395 -23.367265185096735, 120.0996288376613366 -23.367263673658128, 120.0997179369395848 -23.367271503501523, 120.0996850852945283 -23.367421665728031 ))",lane,blue
"POLYGON((120.0881403936622813 -23.391828545046050, 120.0875467250820214 -23.391785104161032, 120.0875380115427603 -23.391652379829647, 120.0881499693331879 -23.391695905787684, 120.0881403936622813 -23.391828545046050 ))",lane,blue
"POLYGON((120.1055471621732557 -23.307843259211484, 120.1055908817072245 -23.307865097004808, 120.1056341130994340 -23.307899756167333, 120.1056664886163668 -23.307938571782877, 120.1057339801603919 -23.308045817467559, 120.1055864982405766 -23.308124321855166, 120.1055182238766200 -23.308011297811284, 120.1055108880309173 -23.308002451449497, 120.1054971947843764 -23.307990807900371, 120.1054807633552796 -23.307983679649950, 120.1055471621732557 -23.307843259211484 ))",lane,blue
"POLYGON((120.0536817147497517 -23.337925012790189, 120.0535761792578886 -23.337839899094423, 120.0535620950816810 -23.337832409012997, 120.0535436098648041 -23.337826455123029, 120.0535155401099599 -23.337823122387428, 120.0534822871041251 -23.337824486228736, 120.0534473717574220 -23.337830455352197, 120.0534008182697020 -23.337842928700978, 120.0533698154462906 -23.337854675290832, 120.0533516247598016 -23.337865154160863, 120.0533244370751740 -23.337888817988810, 120.0532924551172376 -23.337884402885016, 120.0531947554663724 -23.337969123105586, 120.0531849757406674 -23.337977884059553, 120.0531031089629790 -23.337897639290845, 120.0531130843136170 -23.337889149152128, 120.0532105883395492 -23.337804158116308, 120.0532077500200021 -23.337774453400263, 120.0532544973654008 -23.337736337536282, 120.0533175782874047 -23.337704627627822, 120.0534058928368403 -23.337678689103519, 120.0534850148617271 -23.337667109367481, 120.0535590520915675 -23.337669796957553, 120.0536120622796722 -23.337682061323260, 120.0536696702109734 -23.337708861124010, 120.0537936913753819 -23.337806610195645, 120.0536817147497517 -23.337925012790189 ))",lane,blue
"POLYGON((120.1255688110051797 -23.384668677849592, 120.1255583452036521 -23.384656130476260, 120.1255438694881675 -23.384643855117885, 120.1255011275677764 -23.384615877301760, 120.1254600486224947 -23.384592594109531, 120.1254301198858318 -23.384578697933083, 120.1253235114094449 -23.384535388976268, 120.1251041333519533 -23.384456086338700, 120.1250141523606339 -23.384426496772056, 120.1249613376558357 -23.384412426543548, 120.1249385492630961 -23.384408911720637, 120.1249243677023809 -23.384407561410912, 120.1249343332007293 -23.384254606712195, 120.1249713030864496 -23.384258478650980, 120.1250709662465512 -23.384282918905557, 120.1253208594352056 -23.384369887518023, 120.1255162755597206 -23.384447120313083, 120.1256053776643444 -23.384496393427128, 120.1256699309611924 -23.384542784252916, 120.1257109136857681 -23.384589272092995, 120.1255688110051797 -23.384668677849592 ))",lane,blue
"POLYGON((120.2050288587009569 -23.384779278968876, 120.2050462672448592 -23.384772953678146, 120.2050652401293540 -23.384759133841963, 120.2051504190948442 -23.384646968926214, 120.2052886213150381 -23.384738664498874, 120.2052772771255871 -23.384753114191294, 120.2052213385856989 -23.384825091559141, 120.2051798730088118 -23.384868984498913, 120.2051345923670331 -23.384902043684792, 120.2050835405772895 -23.384923998803731, 120.2050288587009569 -23.384779278968876 ))",lane,blue
"POLYGON((120.1499178421911993 -23.372295204102667, 120.1499656815483559 -23.372494280681234, 120.1500026589587623 -23.372608487427720, 120.1500539151235036 -23.372715105711381, 120.1500864870166065 -23.372765207564874, 120.1499489807060519 -23.372839014008463, 120.1499260924041555 -23.372804619913753, 120.1498725867774396 -23.372698182852496, 120.1498219148089062 -23.372553100712334, 120.1497705515489943 -23.372310234318423, 120.1499178421911993 -23.372295204102667 ))",lane,blue
"POLYGON((120.1503526312681583 -23.373082773099812, 120.1504267713936309 -23.373160130781433, 120.1505026714045792 -23.373229090958301, 120.1503958763612080 -23.373318328291087, 120.1503158687131226 -23.373250813931626, 120.1502405549181016 -23.373173005133057, 120.1503526312681583 -23.373082773099812 ))",lane,blue
"POLYGON((120.1039137484031486 -23.307814019647073, 120.1042596790126383 -23.307822498547422, 120.1045348971171279 -23.307819711325844, 120.1045327550274195 -23.307960203724247, 120.1041053552756227 -23.307965652778640, 120.1039146390263842 -23.307966429506772, 120.1039137484031486 -23.307814019647073 ))",lane,blue
"POLYGON((120.1108334089738813 -23.370681127324403, 120.1106587336181644 -23.370698964353057, 120.1103138800264795 -23.370707820893006, 120.1103128932010110 -23.370578886552208, 120.1103603277490880 -23.370578602149575, 120.1106371103481120 -23.370570577641294, 120.1108295857192738 -23.370550207405010, 120.1108334089738813 -23.370681127324403 ))",lane,blue
"POLYGON((120.0854288664592762 -23.321112199546605, 120.0853639275591555 -23.321148063341268, 120.0853318501255926 -23.321177778017674, 120.0852988927031092 -23.321211014268831, 120.0852822683707744 -23.321243523537860, 120.0852763038823762 -23.321265646375520, 120.0852713177280044 -23.321292193161329, 120.0852716121598695 -23.321307181275728, 120.0850797216930489 -23.321299471045762, 120.0850780555959952 -23.321248999214415, 120.0850837264591845 -23.321223716298205, 120.0851041638921109 -23.321173238161419, 120.0851363380820980 -23.321128174097613, 120.0851996131819800 -23.321075516772154, 120.0852740380040240 -23.321025113524824, 120.0853467031191651 -23.320985726202398, 120.0854288664592762 -23.321112199546605 ))",lane,blue
"POLYGON((120.0795982442343934 -23.322769878180390, 120.0798211353879101 -23.322734511069052, 120.0805452632921857 -23.322628574496344, 120.0805679638756115 -23.322778630585204, 120.0805143681550822 -23.322785237070048, 120.0796214333413548 -23.322912710901750, 120.0795982442343934 -23.322769878180390 ))",lane,blue
"POLYGON((120.2085906529657268 -23.378986678578484, 120.2084549171010708 -23.379206935467570, 120.2084349675328081 -23.379240529169405, 120.2079498189788765 -23.380021769399998, 120.2079263489931060 -23.380062677624589, 120.2077724990750836 -23.379982995132506, 120.2078166034610880 -23.379911562882680, 120.2082999912920993 -23.379126440669239, 120.2083751947468519 -23.379020418343109, 120.2084072716570119 -23.378983028986953, 120.2084376850070829 -23.378932367423650, 120.2084502024904638 -23.378912861136828, 120.2085906529657268 -23.378986678578484 ))",lane,blue
"POLYGON((120.0979615689871553 -23.308216877648569, 120.0979919873003172 -23.308238990107366, 120.0981209965710824 -23.308338814434142, 120.0983334370093899 -23.308512111306973, 120.0983836128681247 -23.308553179103436, 120.0982880684351438 -23.308689905951802, 120.0982524663968499 -23.308665537712964, 120.0980347447072760 -23.308494048153742, 120.0978959543622737 -23.308383211194283, 120.0978558520391831 -23.308339251232903, 120.0979615689871553 -23.308216877648569 ))",lane,blue
"POLYGON((120.0751759125675622 -23.377808978000333, 120.0751786558856241 -23.377879764853529, 120.0751678046101351 -23.377951368197997, 120.0751418923022557 -23.378032727196892, 120.0751237057722014 -23.378104152053174, 120.0749658497395113 -23.378080450721998, 120.0749803209906772 -23.378027265576623, 120.0749997772508862 -23.377930739640339, 120.0750031962875513 -23.377870966452133, 120.0749975207198937 -23.377827267540943, 120.0751759125675622 -23.377808978000333 ))",lane,blue
"POLYGON((120.2197605447517025 -23.364356545467217, 120.2197551677107678 -23.364387877753176, 120.2197196741284921 -23.364519711791938, 120.2196950339399476 -23.364611002366631, 120.2195377648744218 -23.364589467836454, 120.2195906598638476 -23.364346661991312, 120.2195915390707426 -23.364331673542111, 120.2197605447517025 -23.364356545467217 ))",lane,blue
"POLYGON((120.0655113256888227 -23.381191664029132, 120.0647641497393075 -23.380354975904381, 120.0648778891691542 -23.380270973430983, 120.0656064834409369 -23.381121390989967, 120.0655113256888227 -23.381191664029132 ))",lane,blue
"POLYGON((120.0954158565628595 -23.322673630918196, 120.0953962868404377 -23.322540548522330, 120.0953928572002459 -23.322444841727836, 120.0954092824839770 -23.322361860208957, 120.0954324564984622 -23.322283391282467, 120.0954967087931996 -23.322218454190405, 120.0955672224096957 -23.322181595611583, 120.0956434096295493 -23.322159633322300, 120.0957303559313091 -23.322148322225299, 120.0958123146254845 -23.322142249391507, 120.0958146721247550 -23.322292130702903, 120.0957480693874496 -23.322310659224668, 120.0956950630171072 -23.322354374875961, 120.0956452840856203 -23.322397096412697, 120.0956065575225761 -23.322448663251014, 120.0955882717545521 -23.322499050483646, 120.0955736069228033 -23.322581941209972, 120.0955649087284833 -23.322674220430787, 120.0954158565628595 -23.322673630918196 ))",lane,blue
"POLYGON((120.0901326900575685 -23.381009206178686, 120.0901380682746203 -23.380995119349577, 120.0901567374722555 -23.380830605002944, 120.0901602572678376 -23.380814171154838, 120.0901806931921321 -23.380741571882303, 120.0901968273568306 -23.380692178457324, 120.0902384873948489 -23.380631491456652, 120.0902780943593781 -23.380582452497033, 120.0903267965871020 -23.380527000327849, 120.0903921263368395 -23.380485809290935, 120.0904153050126892 -23.380475690159395, 120.0904730075944878 -23.380456261273044, 120.0905604427030365 -23.380441880164642, 120.0906686117022536 -23.380421714559004, 120.0906902259820918 -23.380418277359767, 120.0907040258435041 -23.380559126371843, 120.0906622643138048 -23.380565729480765, 120.0905795240004457 -23.380583630573609, 120.0905417726063799 -23.380593212120175, 120.0905058800832945 -23.380611731881287, 120.0904787893829253 -23.380623387064784, 120.0904254891841706 -23.380660963055977, 120.0903834369541610 -23.380707294002600, 120.0903551750904196 -23.380755246241599, 120.0903372791929411 -23.380785950066330, 120.0903253493355964 -23.380817284221601, 120.0903189939113739 -23.380843470236612, 120.0903160606026571 -23.380855028238417, 120.0903047199969764 -23.380922026914537, 120.0902990524774078 -23.380996337490797, 120.0902901560165096 -23.381049611336212, 120.0901326900575685 -23.381009206178686 ))",lane,blue
"POLYGON((120.0974917916667815 -23.366598301655243, 120.0975297402498314 -23.366611924672827, 120.0975986941501535 -23.366650368692307, 120.0977596840980574 -23.366735827730077, 120.0980160353294709 -23.366867217353332, 120.0979501243145817 -23.366989850453346, 120.0979458208246774 -23.366987684712554, 120.0976087793299724 -23.366818215579240, 120.0974359553574959 -23.366735197756840, 120.0973936038679993 -23.366695752954664, 120.0974917916667815 -23.366598301655243 ))",lane,blue
"POLYGON((120.1103529217355636 -23.315045342833682, 120.1103809925987903 -23.315064927832283, 120.1105072613963422 -23.315135679447563, 120.1105949941264348 -23.315183056854861, 120.1106967139437958 -23.315248398052084, 120.1109774212706352 -23.315425106483896, 120.1108896020797611 -23.315544043929199, 120.1106090903347510 -23.315366974280186, 120.1104425247468194 -23.315268966474076, 120.1102994334919811 -23.315193795430475, 120.1102758623100984 -23.315184953700116, 120.1103529217355636 -23.315045342833682 ))",lane,blue
"POLYGON((120.0890540062471379 -23.388004217153312, 120.0890106755122782 -23.387946985431187, 120.0889614780799349 -23.387911695938123, 120.0889217692050025 -23.387900511262192, 120.0888944817097409 -23.387894740463939, 120.0888921249309191 -23.387755423123493, 120.0889162822979407 -23.387754964780401, 120.0889440583413685 -23.387753873372553, 120.0889937422775279 -23.387752324263317, 120.0890553581338552 -23.387749688266059, 120.0891062173775062 -23.387772607506871, 120.0891406466452731 -23.387809707019861, 120.0891949304921328 -23.387854475548867, 120.0892015854590956 -23.387918218638755, 120.0892049127455312 -23.387947200892499, 120.0891988527568758 -23.388003092348960, 120.0890540062471379 -23.388004217153312 ))",lane,blue
"POLYGON((120.0935055746750720 -23.322832545138216, 120.0934333998507209 -23.322890622423592, 120.0933803920148504 -23.322912848971584, 120.0933008793866540 -23.322933367563872, 120.0932176496137918 -23.322944767891017, 120.0931293327798566 -23.322937208695470, 120.0930780834686143 -23.322931083571359, 120.0930447321546197 -23.322925043631867, 120.0928817917394478 -23.322921659080251, 120.0928850114565713 -23.322807440866795, 120.0930793461913280 -23.322803232073057, 120.0931261930887380 -23.322790758640576, 120.0932189101135827 -23.322784321576365, 120.0932963692495676 -23.322769311281330, 120.0934130457627896 -23.322729098790677, 120.0935055746750720 -23.322832545138216 ))",lane,blue
"POLYGON((120.1290346695100798 -23.384747505820668, 120.1290073889114209 -23.384842860214415, 120.1289937023767523 -23.384929633146789, 120.1289679886741236 -23.385054963490334, 120.1289589944407838 -23.385108688815399, 120.1288146360050707 -23.385095999056700, 120.1288234348905731 -23.385046065982135, 120.1288467033154061 -23.384917847044894, 120.1288716362547688 -23.384816895319051, 120.1289059580394311 -23.384712058429741, 120.1290346695100798 -23.384747505820668 ))",lane,blue
"POLYGON((120.1840813338776237 -23.385793797864687, 120.1840672438146731 -23.385699990208661, 120.1840579487085339 -23.385644283713227, 120.1840431771202869 -23.385595892298553, 120.1842193144382093 -23.385503475022297, 120.1842425945626361 -23.385546807750056, 120.1842590296924992 -23.385608200500828, 120.1842693050661766 -23.385696682114310, 120.1842586504808995 -23.385784176504578, 120.1840813338776237 -23.385793797864687 ))",lane,blue
"POLYGON((120.1844885060579857 -23.386047849051529, 120.1844910465712585 -23.386013086541374, 120.1844904579723087 -23.385986992797625, 120.1844839033824866 -23.385960991046137, 120.1846268856517461 -23.385872194842038, 120.1846485029242172 -23.385912638752901, 120.1846584820371983 -23.385959316018033, 120.1846570183385268 -23.386008434386936, 120.1846475341838579 -23.386048887170052, 120.1846203466346993 -23.386074537385700, 120.1845765336879270 -23.386117076639826, 120.1844885060579857 -23.386047849051529 ))",lane,blue
"POLYGON((120.0894939951661245 -23.396200830351548, 120.0894918374543794 -23.396112256132002, 120.0894901631983984 -23.395942149586905, 120.0894888860112920 -23.395857909053057, 120.0896377425396674 -23.395858047169698, 120.0896387261939302 -23.395940481980246, 120.0896419713915377 -23.396199885235091, 120.0894939951661245 -23.396200830351548 ))",lane,blue
"POLYGON((120.0725200243371308 -23.385805488031451, 120.0714521998110879 -23.385675864831857, 120.0713270110732351 -23.385667052089774, 120.0713401082823475 -23.385543531152352, 120.0714171778495133 -23.385552628492368, 120.0714685249947740 -23.385559205040328, 120.0715718060307833 -23.385571274484649, 120.0720467418284956 -23.385619715209723, 120.0725375223713938 -23.385677270740320, 120.0725200243371308 -23.385805488031451 ))",lane,blue
"POLYGON((120.1101671175260656 -23.315366919780355, 120.1100452504280550 -23.315304293041067, 120.1100029982750510 -23.315287330508140, 120.1099298398272255 -23.315263424434717, 120.1098441626952713 -23.315241418029866, 120.1097663102712279 -23.315226000588551, 120.1096150091239286 -23.315232634945664, 120.1095003841078294 -23.315238085065664, 120.1094506028856852 -23.315247218592200, 120.1092921634388127 -23.315273447991976, 120.1092014034268509 -23.315293789212083, 120.1090987117287132 -23.315318648353512, 120.1088755286064038 -23.315375143490450, 120.1085876999197717 -23.315466418854150, 120.1084297498400370 -23.315497794664375, 120.1082577150360611 -23.315513644552024, 120.1081830914917705 -23.315518360938053, 120.1081784848260941 -23.315372994785861, 120.1083637221301524 -23.315343416998489, 120.1084563404281149 -23.315323436409678, 120.1085666607658773 -23.315298394511337, 120.1087237298776203 -23.315256184110214, 120.1090180145565038 -23.315179263070752, 120.1093166026760301 -23.315103785449283, 120.1094181210063458 -23.315082899418057, 120.1094559702898492 -23.315074581908491, 120.1095384176922905 -23.315063994417697, 120.1096817961190879 -23.315047701253048, 120.1098048330565693 -23.315054618511584, 120.1098998984550012 -23.315064252460069, 120.1099895852238167 -23.315081923784213, 120.1100825009031734 -23.315120180387452, 120.1101551711230321 -23.315155643765175, 120.1102567928108060 -23.315216199601749, 120.1101671175260656 -23.315366919780355 ))",lane,blue
"POLYGON((120.0893128840329839 -23.319059694767254, 120.0891882871822826 -23.319125190815820, 120.0891391919559112 -23.319154458895106, 120.0890658419410645 -23.319189783347083, 120.0889883730143668 -23.319061231985618, 120.0890675910259677 -23.319023016568430, 120.0891116010139396 -23.319001514910054, 120.0892361978523255 -23.318935838280787, 120.0893128840329839 -23.319059694767254 ))",lane,blue
"POLYGON((120.1443051791537332 -23.384777279379925, 120.1442433702956450 -23.384818108251032, 120.1441381390140443 -23.384891363745465, 120.1440405226096512 -23.384762637550735, 120.1440670262073870 -23.384746829178539, 120.1441304969075713 -23.384694081506928, 120.1442314258261233 -23.384635183405753, 120.1443051791537332 -23.384777279379925 ))",lane,blue
"POLYGON((120.2104943932949106 -23.376124653673675, 120.2104865704650926 -23.376145603266888, 120.2104391405660648 -23.376214056883771, 120.2103755710958946 -23.376252628998331, 120.2102815841807955 -23.376281819593445, 120.2102063743158971 -23.376293849665225, 120.2101312614044687 -23.376293419640806, 120.2100385428155731 -23.376276922956117, 120.2099596136754512 -23.376248594301654, 120.2100395082615731 -23.376092369201715, 120.2100833245581238 -23.376098947897989, 120.2101485601068747 -23.376110576743726, 120.2102055793530186 -23.376110018735827, 120.2102591745870911 -23.376096279313334, 120.2103071941872936 -23.376070081412850, 120.2103767299623778 -23.376036022113879, 120.2104943932949106 -23.376124653673675 ))",lane,blue
"POLYGON((120.1137572083117312 -23.374568737545621, 120.1136068829245476 -23.374542054484583, 120.1134473626913696 -23.374495690749860, 120.1135259876520174 -23.374366101665873, 120.1135382135606972 -23.374373501987052, 120.1137923106010371 -23.374435729843910, 120.1137572083117312 -23.374568737545621 ))",lane,blue
"POLYGON((120.2135831357493467 -23.372094926767355, 120.2136761381542653 -23.371970751003044, 120.2137139848084389 -23.371923879514028, 120.2137608292735649 -23.371875741393296, 120.2138339823888386 -23.371821456023619, 120.2138722220909211 -23.371801490947303, 120.2139418674981406 -23.371940879382782, 120.2139233832849656 -23.371949642819864, 120.2138596183561198 -23.371990381958625, 120.2137901826933959 -23.372058300110945, 120.2137042213513271 -23.372171187572695, 120.2135831357493467 -23.372094926767355 ))",lane,blue
"POLYGON((120.1122162144645182 -23.370176641819850, 120.1122047677981573 -23.370122561164519, 120.1122257896120220 -23.370036327881733, 120.1122436848937323 -23.369996595022002, 120.1122739034316841 -23.369957580969649, 120.1123126313247874 -23.369925516846932, 120.1123568367406466 -23.369901396712605, 120.1124119964692535 -23.369882420003409, 120.1124655934274767 -23.369893961878916, 120.1124698083075688 -23.370030931140159, 120.1124655051440215 -23.370033550787916, 120.1124225713240944 -23.370059927818291, 120.1124052611252980 -23.370074198631921, 120.1123809108180923 -23.370113752752363, 120.1123775876696183 -23.370145445613819, 120.1123645816873326 -23.370172536429542, 120.1122162144645182 -23.370176641819850 ))",lane,blue
"POLYGON((120.2005842056505029 -23.382128448385751, 120.2007508596635163 -23.382088943960911, 120.2007724738325162 -23.382083881535374, 120.2013683799904264 -23.381952880822488, 120.2015840328797939 -23.381905416868863, 120.2016384106628600 -23.381893483030169, 120.2016533743353735 -23.381890228308843, 120.2016921145130503 -23.382038293434375, 120.2016771508528522 -23.382041728736401, 120.2016228708976468 -23.382054023708596, 120.2014075114980192 -23.382102661353070, 120.2008133660260831 -23.382237002306703, 120.2007927298709102 -23.382241793582189, 120.2006267604805068 -23.382281297811727, 120.2005842056505029 -23.382128448385751 ))",lane,blue
"POLYGON((120.0436258478284797 -23.336021310343468, 120.0444088585605056 -23.335992826095157, 120.0444146383538545 -23.336130697813497, 120.0436316276710901 -23.336159904384608, 120.0436258478284797 -23.336021310343468 ))",lane,blue
"POLYGON((120.1181980061346537 -23.369449362137052, 120.1177052504013984 -23.369111365337358, 120.1177914076208651 -23.369002450595209, 120.1180780822193745 -23.369197847427560, 120.1182854350054716 -23.369343516904100, 120.1181980061346537 -23.369449362137052 ))",lane,blue
"POLYGON((120.1185403920958968 -23.313180226960100, 120.1184858104304475 -23.313070810624195, 120.1184267296440030 -23.312958867441898, 120.1183571836594837 -23.312843225340569, 120.1182731633572733 -23.312735803790315, 120.1181805367033377 -23.312633260374176, 120.1180708927923119 -23.312538125621366, 120.1179394387240500 -23.312442455348195, 120.1178012371073089 -23.312359608229835, 120.1179101799239280 -23.312213216491695, 120.1179884255559801 -23.312257887894809, 120.1181155756232501 -23.312343898328138, 120.1181730867488656 -23.312385325193489, 120.1182672770229451 -23.312469810093225, 120.1183828881810101 -23.312583272085174, 120.1184599653898580 -23.312704419749540, 120.1185742098273522 -23.312854901175591, 120.1186318241872724 -23.312975964101741, 120.1186581374741539 -23.313037805486345, 120.1186687997503746 -23.313063083743227, 120.1186984382116071 -23.313122937791525, 120.1185403920958968 -23.313180226960100 ))",lane,blue
"POLYGON((120.1296059744521912 -23.383845161650675, 120.1295910106134203 -23.383845978532551, 120.1295474889396228 -23.383857186951526, 120.1294861684264974 -23.383888174034983, 120.1293629315352331 -23.383817511845147, 120.1294001914993380 -23.383772536620882, 120.1294300197603373 -23.383747246813330, 120.1294782348253732 -23.383718972178997, 120.1295314386186915 -23.383701892125154, 120.1295893375705025 -23.383693659186403, 120.1296050839644247 -23.383694738178676, 120.1296059744521912 -23.383845161650675 ))",lane,blue
"POLYGON((120.0948989619306183 -23.365629684091150, 120.0948782245115987 -23.365583732217836, 120.0948677549415702 -23.365515927150304, 120.0948709778175841 -23.365448027886398, 120.0948874042096979 -23.365381298630520, 120.0949058861568462 -23.365339308344637, 120.0949283781164744 -23.365298490689398, 120.0949731682581020 -23.365243671668671, 120.0950205025214035 -23.365207000282888, 120.0950690114456401 -23.365185316760404, 120.0951433496714335 -23.365299241977975, 120.0951271158254123 -23.365321096874103, 120.0950891707460830 -23.365358849065669, 120.0950653090178319 -23.365391992431760, 120.0950483915590604 -23.365428655140590, 120.0950391028876979 -23.365467302060906, 120.0950379328942850 -23.365520754282908, 120.0950527050983001 -23.365578174732582, 120.0948989619306183 -23.365629684091150 ))",lane,blue
"POLYGON((120.0534909440751189 -23.332825468143820, 120.0534334372229339 -23.332846702781370, 120.0532027275068721 -23.332965590698471, 120.0531189985453709 -23.332827831506917, 120.0534171906982475 -23.332682649846849, 120.0534909440751189 -23.332825468143820 ))",lane,blue
"POLYGON((120.1297940076909129 -23.386091983414198, 120.1297866573377137 -23.385870412987811, 120.1299306235075433 -23.385867663208260, 120.1299379738484271 -23.386089053053948, 120.1297940076909129 -23.386091983414198 ))",lane,blue
"POLYGON((120.1621271633579329 -23.364492892036294, 120.1622421911510769 -23.364657007081995, 120.1621213112849417 -23.364729273846605, 120.1620062835041131 -23.364565339381605, 120.1621271633579329 -23.364492892036294 ))",lane,blue
"POLYGON((120.1258210834829972 -23.366581823201051, 120.1254640983498764 -23.366532897376622, 120.1249640262476633 -23.366471642592191, 120.1244285493823479 -23.366410488197972, 120.1244470250240309 -23.366276040593690, 120.1252127325831744 -23.366364848448359, 120.1256408210647544 -23.366419622862115, 120.1257204337129460 -23.366431608767926, 120.1258432762262422 -23.366455861829463, 120.1258210834829972 -23.366581823201051 ))",lane,blue
"POLYGON((120.1222028270026867 -23.311706275674984, 120.1221062884781737 -23.311607525569552, 120.1220224652479514 -23.311521593066797, 120.1219092987088103 -23.311401358601094, 120.1218753591899574 -23.311375003500253, 120.1220038650479144 -23.311263729128230, 120.1220317414561676 -23.311300198478081, 120.1221597750838130 -23.311435055739659, 120.1222278512119798 -23.311509525859890, 120.1223163703149858 -23.311614779158337, 120.1222028270026867 -23.311706275674984 ))",lane,blue
"POLYGON((120.0966469380004758 -23.320276973793956, 120.0967509033881571 -23.320285070267575, 120.0972828582534406 -23.320330334564601, 120.0977215083139013 -23.320367950798638, 120.0977644441843362 -23.320371640454813, 120.0977525218701507 -23.320513580288834, 120.0976160855022254 -23.320500978560571, 120.0973757813589606 -23.320477481329939, 120.0969302851586075 -23.320441131113813, 120.0967302762847752 -23.320422588357561, 120.0966295384159993 -23.320414671543936, 120.0966469380004758 -23.320276973793956 ))",lane,blue
"POLYGON((120.2058158159414022 -23.372348059425706, 120.2060895807475434 -23.372546890974181, 120.2062054817746319 -23.372608435931179, 120.2061399623298082 -23.372736305759893, 120.2060315926563596 -23.372682162463281, 120.2057236926079095 -23.372455260353117, 120.2058158159414022 -23.372348059425706 ))",lane,blue
"POLYGON((120.1095108104539642 -23.320408468794346, 120.1096127125279329 -23.320278060456969, 120.1098976881781604 -23.319941286440724, 120.1101382653491910 -23.319665922529155, 120.1102637533034270 -23.319759878987587, 120.1099818085557851 -23.320082025102227, 120.1097184473270223 -23.320417438597285, 120.1096563482119768 -23.320504496211293, 120.1095108104539642 -23.320408468794346 ))",lane,blue
"POLYGON((120.0925070690838852 -23.382589422612309, 120.0925458969661952 -23.382589411535942, 120.0927303545230047 -23.382599110274021, 120.0927315372258712 -23.382732017334419, 120.0925468854357645 -23.382742453400190, 120.0925086443913075 -23.382742735180206, 120.0925070690838852 -23.382589422612309 ))",lane,blue
"POLYGON((120.1231940205925975 -23.384226751997920, 120.1227542055141302 -23.384315542588684, 120.1226284318103595 -23.384333907409353, 120.1226031008723124 -23.384335359281097, 120.1225970266286254 -23.384182228577307, 120.1226142399293709 -23.384181230473027, 120.1226482752378921 -23.384178060601518, 120.1227625080619999 -23.384158254427470, 120.1229901909149148 -23.384113224881574, 120.1231566495800908 -23.384077512707235, 120.1231940205925975 -23.384226751997920 ))",lane,blue
"POLYGON((120.2142718162447693 -23.367061494649908, 120.2144112876224536 -23.367119692140015, 120.2147954696397774 -23.367279847919398, 120.2148436880114879 -23.367300059203014, 120.2147785599643146 -23.367430637630627, 120.2143458663934245 -23.367253611394279, 120.2142646874218672 -23.367220046541220, 120.2142063950465287 -23.367195865355921, 120.2142718162447693 -23.367061494649908 ))",lane,blue
"POLYGON((120.1207003291702452 -23.312486632348596, 120.1207513785400201 -23.312429193122107, 120.1209288773383266 -23.312222919323898, 120.1210364669258540 -23.312311373176711, 120.1210324571843121 -23.312314173321468, 120.1208086033188057 -23.312574183102608, 120.1207003291702452 -23.312486632348596 ))",lane,blue
"POLYGON((120.0952927500776622 -23.383312937147367, 120.0951852609350099 -23.383263217826804, 120.0950174257954964 -23.383192929520846, 120.0948665114953213 -23.383135547908208, 120.0948471460616897 -23.383129774850042, 120.0949046445517439 -23.382985925917192, 120.0951214799346166 -23.383068299152065, 120.0953683426701962 -23.383176486861686, 120.0952927500776622 -23.383312937147367 ))",lane,blue
"POLYGON((120.0851223487165441 -23.399951926042897, 120.0850456710026971 -23.399952218787680, 120.0850049863122298 -23.399973538916751, 120.0849030750017397 -23.399968511729128, 120.0848932945863745 -23.399967160163895, 120.0849179306677458 -23.399815645925752, 120.0849310364114040 -23.399817267413430, 120.0849600841369714 -23.399819696966529, 120.0850070297304752 -23.399820315606898, 120.0850460547094040 -23.399842154739430, 120.0851218521818656 -23.399841681665048, 120.0851223487165441 -23.399951926042897 ))",lane,blue
"POLYGON((120.0772742652248259 -23.414865435864940, 120.0772369963813450 -23.414780212404505, 120.0772305403706207 -23.414765587209216, 120.0772218343375728 -23.414742926814481, 120.0771827110443264 -23.414713593610799, 120.0771607996725051 -23.414663037264438, 120.0771510184135376 -23.414649315921255, 120.0772934145346044 -23.414570361532707, 120.0773011418456920 -23.414582909687244, 120.0773367472399220 -23.414656486166832, 120.0773307842355250 -23.414700368978842, 120.0773412508067628 -23.414724202645924, 120.0773477068174871 -23.414738827841213, 120.0773849756609680 -23.414824051301648, 120.0772742652248259 -23.414865435864940 ))",lane,blue
"POLYGON((120.0768417130789606 -23.413893944783142, 120.0768382904031060 -23.413900356374498, 120.0768351615433483 -23.413912727045253, 120.0768351625162619 -23.413926992920553, 120.0768425972982079 -23.413952452678841, 120.0768596173939890 -23.413986667866861, 120.0768858314983200 -23.414028284240965, 120.0769318031666970 -23.414089126823786, 120.0771515857069111 -23.414363005054004, 120.0772066532542509 -23.414426463462258, 120.0772172167173818 -23.414436934129639, 120.0770952631893780 -23.414541073694701, 120.0770807872830053 -23.414525999335477, 120.0769198876936951 -23.414331379236656, 120.0767484237545478 -23.414113286660054, 120.0767000056999924 -23.414033303220538, 120.0766751591906230 -23.413967488642032, 120.0766689937940015 -23.413911871544142, 120.0766767169609698 -23.413863654293129, 120.0766989150429243 -23.413815974654990, 120.0768417130789606 -23.413893944783142 ))",lane,blue
